candidate_id,period,frequency,subperiod,rank_ic_mean,positive,days
FR-011,validation_2022,month,2022-06,-0.0375692226583261,False,21
FR-011,validation_2022,month,2022-07,0.0100010039515919,True,21
FR-011,validation_2022,month,2022-08,0.057393346558327,True,23
FR-011,validation_2022,month,2022-09,0.0152016156446004,True,21
FR-011,validation_2022,month,2022-10,-0.063047594094682,False,16
FR-011,validation_2022,month,2022-11,0.0895855923005224,True,22
FR-011,validation_2022,month,2022-12,0.0127447227709123,True,22
FR-011,validation_2023,year,2023,0.0313231967583517,True,242
FR-011,validation_2023,month,2023-01,0.0080361594284052,True,16
FR-011,validation_2023,month,2023-02,0.0562309611766146,True,20
FR-011,validation_2023,month,2023-03,0.00028185195335,True,23
FR-011,validation_2023,month,2023-04,0.0624482757706755,True,19
FR-011,validation_2023,month,2023-05,-0.0135875830661835,False,20
FR-011,validation_2023,month,2023-06,0.0384381458146986,True,20
FR-011,validation_2023,month,2023-07,0.1216000355748265,True,21
FR-011,validation_2023,month,2023-08,0.0102382384292228,True,23
FR-011,validation_2023,month,2023-09,0.0238514262266943,True,20
FR-011,validation_2023,month,2023-10,0.0164095132568388,True,17
FR-011,validation_2023,month,2023-11,0.0061170243765801,True,22
FR-011,validation_2023,month,2023-12,0.0455885587840836,True,21
HF-001,development,year,2019,0.0160981971930781,True,244
HF-001,development,year,2020,0.0076999289289781,True,243
HF-001,development,year,2021,0.0114980026015,True,243
HF-001,development,month,2019-01,0.015351179553187,True,22
HF-001,development,month,2019-02,0.0149684900779427,True,15
HF-001,development,month,2019-03,0.0167019070855318,True,21
HF-001,development,month,2019-04,0.0168476367652284,True,21
HF-001,development,month,2019-05,0.0223435105710509,True,20
HF-001,development,month,2019-06,0.010808086564385,True,19
HF-001,development,month,2019-07,0.0268308939820159,True,23
HF-001,development,month,2019-08,0.0016851978495722,True,22
HF-001,development,month,2019-09,0.0219296927877923,True,20
HF-001,development,month,2019-10,0.0160882933914396,True,18
HF-001,development,month,2019-11,0.0065293295027237,True,21
HF-001,development,month,2019-12,0.0222481166420721,True,22
HF-001,development,month,2020-01,-0.0026672858451123,False,16
HF-001,development,month,2020-02,0.0064209456704389,True,20
HF-001,development,month,2020-03,-0.0018737612375469,False,22
HF-001,development,month,2020-04,0.0127320189450752,True,21
HF-001,development,month,2020-05,0.0201545319189651,True,18
HF-001,development,month,2020-06,0.0009617675150952,True,20
HF-001,development,month,2020-07,0.0005949795302261,True,23
HF-001,development,month,2020-08,0.0088304741903151,True,21
HF-001,development,month,2020-09,0.0009648543723661,True,22
HF-001,development,month,2020-10,0.0168459221837796,True,16
HF-001,development,month,2020-11,0.0222997661596084,True,21
HF-001,development,month,2020-12,0.009521421161511,True,23
HF-001,development,month,2021-01,0.0199441505513066,True,20
HF-001,development,month,2021-02,0.0067344659731272,True,15
HF-001,development,month,2021-03,0.0164555543572907,True,23
HF-001,development,month,2021-04,0.0032476844598559,True,21
HF-001,development,month,2021-05,0.0094051124569144,True,18
HF-001,development,month,2021-06,0.0303107609432408,True,21
HF-001,development,month,2021-07,-0.0211519682849903,False,22
HF-001,development,month,2021-08,0.0077817972759452,True,22
HF-001,development,month,2021-09,0.0240191069422443,True,20
HF-001,development,month,2021-10,0.0055380302316675,True,16
HF-001,development,month,2021-11,0.0089866184440367,True,22
HF-001,development,month,2021-12,0.024741958152735,True,23
HF-001,validation_2022,year,2022,0.0074130957367749,True,242
HF-001,validation_2022,month,2022-01,0.0119007483819575,True,19
HF-001,validation_2022,month,2022-02,-0.0320152652024188,False,16
HF-001,validation_2022,month,2022-03,0.0133822589183622,True,23
HF-001,validation_2022,month,2022-04,0.0033686295440326,True,19
HF-001,validation_2022,month,2022-05,-0.0024347049459608,False,19
HF-001,validation_2022,month,2022-06,-0.000390446510871,False,21
HF-001,validation_2022,month,2022-07,0.00758839559001,True,21
HF-001,validation_2022,month,2022-08,0.0168374044257532,True,23
HF-001,validation_2022,month,2022-09,0.0093271830892749,True,21
HF-001,validation_2022,month,2022-10,0.0050621355180242,True,16
HF-001,validation_2022,month,2022-11,0.0060584093053029,True,22
HF-001,validation_2022,month,2022-12,0.036636155430058,True,22
HF-001,validation_2023,year,2023,0.0065697495434278,True,242
HF-001,validation_2023,month,2023-01,0.0048818093456318,True,16
HF-001,validation_2023,month,2023-02,0.0242204032442044,True,20
HF-001,validation_2023,month,2023-03,0.0027784816511578,True,23
HF-001,validation_2023,month,2023-04,-0.0019797860085209,False,19
HF-001,validation_2023,month,2023-05,-0.0105818528880151,False,20
HF-001,validation_2023,month,2023-06,-0.0063316138575722,False,20
HF-001,validation_2023,month,2023-07,0.0302260336965389,True,21
HF-001,validation_2023,month,2023-08,0.0033625415192906,True,23
HF-001,validation_2023,month,2023-09,0.0003135495189266,True,20
HF-001,validation_2023,month,2023-10,0.0016704374691469,True,17
HF-001,validation_2023,month,2023-11,0.0132969038055261,True,22
HF-001,validation_2023,month,2023-12,0.0142884329783687,True,21
HF-002,development,year,2019,-0.0390838056606774,False,244
HF-002,development,year,2020,-0.0311789607471577,False,243
HF-002,development,year,2021,-0.0241176380951481,False,243
HF-002,development,month,2019-01,-0.054501209954432,False,22
HF-002,development,month,2019-02,-0.0238577023642541,False,15
HF-002,development,month,2019-03,-0.0250659360670103,False,21
HF-002,development,month,2019-04,0.0115028886261742,True,21
HF-002,development,month,2019-05,-0.0219765574106668,False,20
HF-002,development,month,2019-06,-0.0620891002803707,False,19
HF-002,development,month,2019-07,-0.0443614920591957,False,23
HF-002,development,month,2019-08,-0.0484244945322498,False,22
HF-002,development,month,2019-09,-0.0511665901817979,False,20
HF-002,development,month,2019-10,-0.0343088967592001,False,18
HF-002,development,month,2019-11,-0.0556123860103613,False,21
HF-002,development,month,2019-12,-0.0536865058343584,False,22
HF-002,development,month,2020-01,-0.0381555529067235,False,16
HF-002,development,month,2020-02,0.0173527520449401,True,20
HF-002,development,month,2020-03,-0.0498372501389164,False,22
HF-002,development,month,2020-04,-0.0719853016908764,False,21
HF-002,development,month,2020-05,-0.056906855197013,False,18
HF-002,development,month,2020-06,-0.0432379076632639,False,20
HF-002,development,month,2020-07,-0.0008506557879905,False,23
HF-002,development,month,2020-08,-0.0424336243373116,False,21
HF-002,development,month,2020-09,-0.0204917250026678,False,22
HF-002,development,month,2020-10,-0.0501931594150877,False,16
HF-002,development,month,2020-11,-0.0172027376639022,False,21
HF-002,development,month,2020-12,-0.0126097428141349,False,23
HF-002,development,month,2021-01,-0.0371144308707613,False,20
HF-002,development,month,2021-02,-0.0210614641582359,False,15
HF-002,development,month,2021-03,-0.0421246182507947,False,23
HF-002,development,month,2021-04,-0.0372874006635157,False,21
HF-002,development,month,2021-05,-0.0205944579016526,False,18
HF-002,development,month,2021-06,-0.0198027028335732,False,21
HF-002,development,month,2021-07,0.002615751149081,True,22
HF-002,development,month,2021-08,-0.0168325885220371,False,22
HF-002,development,month,2021-09,-0.0514799667117553,False,20
HF-002,development,month,2021-10,-0.0023899092031088,False,16
HF-002,development,month,2021-11,-0.0183840707098866,False,22
HF-002,development,month,2021-12,-0.0208199557646933,False,23
HF-002,validation_2022,year,2022,-0.0410540971679345,False,242
HF-002,validation_2022,month,2022-01,-0.001621753515283,False,19
HF-002,validation_2022,month,2022-02,-0.0248388476227845,False,16
HF-002,validation_2022,month,2022-03,-0.0410327676938006,False,23
HF-002,validation_2022,month,2022-04,-0.0324641436546242,False,19
HF-002,validation_2022,month,2022-05,-0.0590781189902106,False,19
HF-002,validation_2022,month,2022-06,-0.0496762726802146,False,21
HF-002,validation_2022,month,2022-07,-0.0371783499916682,False,21
HF-002,validation_2022,month,2022-08,-0.0607661864516487,False,23
HF-002,validation_2022,month,2022-09,-0.0113818235813073,False,21
HF-002,validation_2022,month,2022-10,-0.0790662281808575,False,16
HF-002,validation_2022,month,2022-11,-0.0600441070624273,False,22
HF-002,validation_2022,month,2022-12,-0.0353264692138142,False,22
HF-002,validation_2023,year,2023,-0.0397860795418653,False,242
HF-002,validation_2023,month,2023-01,-0.0167647978508505,False,16
HF-002,validation_2023,month,2023-02,-0.052162349920693,False,20
HF-002,validation_2023,month,2023-03,-0.0021924544457395,False,23
HF-002,validation_2023,month,2023-04,-0.0328410348851524,False,19
HF-002,validation_2023,month,2023-05,0.0010803977776572,True,20
HF-002,validation_2023,month,2023-06,-0.0525215441441842,False,20
HF-002,validation_2023,month,2023-07,-0.0925434887640351,False,21
HF-002,validation_2023,month,2023-08,-0.0458714602794378,False,23
HF-002,validation_2023,month,2023-09,-0.0699504917177104,False,20
HF-002,validation_2023,month,2023-10,-0.0376377889214026,False,17
HF-002,validation_2023,month,2023-11,-0.0193125853207348,False,22
HF-002,validation_2023,month,2023-12,-0.0548253556741648,False,21
OB-001,development,year,2019,-0.0055781402178787,False,244
OB-001,development,year,2020,0.0037155939235471,True,243
OB-001,development,year,2021,-0.0147860325862814,False,243
OB-001,development,month,2019-01,-0.0105458815286323,False,22
OB-001,development,month,2019-02,-0.0201987260809423,False,15
OB-001,development,month,2019-03,-0.0182941277932313,False,21
OB-001,development,month,2019-04,-0.0229859415757157,False,21
OB-001,development,month,2019-05,0.0356459583152097,True,20
OB-001,development,month,2019-06,-0.0044606486844135,False,19
OB-001,development,month,2019-07,-0.0047640969155225,False,23
OB-001,development,month,2019-08,0.0056067847730791,True,22
OB-001,development,month,2019-09,-0.0092268333622087,False,20
OB-001,development,month,2019-10,-0.0035516291156178,False,18
OB-001,development,month,2019-11,-0.0136986376811474,False,21
OB-001,development,month,2019-12,-0.0029544984632794,False,22
OB-001,development,month,2020-01,0.0239222158195746,True,16
OB-001,development,month,2020-02,0.0072041273406758,True,20
OB-001,development,month,2020-03,-0.0375183348839693,False,22
OB-001,development,month,2020-04,0.0302369423124591,True,21
OB-001,development,month,2020-05,0.0578913620250931,True,18
OB-001,development,month,2020-06,0.0403130763043191,True,20
OB-001,development,month,2020-07,0.0016631406216629,True,23
OB-001,development,month,2020-08,-0.0170814232249867,False,21
OB-001,development,month,2020-09,-0.0284618080817191,False,22
OB-001,development,month,2020-10,0.0042662300071121,True,16
OB-001,development,month,2020-11,-0.0323207143670781,False,21
OB-001,development,month,2020-12,0.0119680701157398,True,23
OB-001,development,month,2021-01,0.0010388567444615,True,20
OB-001,development,month,2021-02,-0.0260256692468054,False,15
OB-001,development,month,2021-03,-0.0366551323008408,False,23
OB-001,development,month,2021-04,0.0045104501585989,True,21
OB-001,development,month,2021-05,0.017636129542026,True,18
OB-001,development,month,2021-06,-0.0043148407936578,False,21
OB-001,development,month,2021-07,-0.0153860523124796,False,22
OB-001,development,month,2021-08,-0.0460763367416346,False,22
OB-001,development,month,2021-09,-0.0367328152958692,False,20
OB-001,development,month,2021-10,0.0174348051445622,True,16
OB-001,development,month,2021-11,-0.0011961775855665,False,22
OB-001,development,month,2021-12,-0.0377260961076984,False,23
OB-001,validation_2022,year,2022,-0.0235726088543014,False,242
OB-001,validation_2022,month,2022-01,-0.0415384636105122,False,19
OB-001,validation_2022,month,2022-02,-0.0092853544603405,False,16
OB-001,validation_2022,month,2022-03,-0.0486976938461922,False,23
OB-001,validation_2022,month,2022-04,-0.037421327704899,False,19
OB-001,validation_2022,month,2022-05,-0.0292093872022826,False,19
OB-001,validation_2022,month,2022-06,0.0066956717477586,True,21
OB-001,validation_2022,month,2022-07,-0.0195272409728876,False,21
OB-001,validation_2022,month,2022-08,-0.0457261038878088,False,23
OB-001,validation_2022,month,2022-09,-0.0300084596884583,False,21
OB-001,validation_2022,month,2022-10,-0.0076563320929392,False,16
OB-001,validation_2022,month,2022-11,-0.0206959524341521,False,22
OB-001,validation_2022,month,2022-12,0.0067458610257459,True,22
OB-001,validation_2023,year,2023,-0.0301459924544551,False,242
OB-001,validation_2023,month,2023-01,0.0116395124568898,True,16
OB-001,validation_2023,month,2023-02,-0.0396873910907763,False,20
OB-001,validation_2023,month,2023-03,-0.0319026993915464,False,23
OB-001,validation_2023,month,2023-04,-0.0418103016477075,False,19
OB-001,validation_2023,month,2023-05,-0.0085718803436901,False,20
OB-001,validation_2023,month,2023-06,-0.0173804773585173,False,20
OB-001,validation_2023,month,2023-07,-0.1015907258241264,False,21
OB-001,validation_2023,month,2023-08,-0.019272375662878,False,23
OB-001,validation_2023,month,2023-09,-0.0224479952923747,False,20
OB-001,validation_2023,month,2023-10,-0.0204762686220612,False,17
OB-001,validation_2023,month,2023-11,-0.0194054652754388,False,22
OB-001,validation_2023,month,2023-12,-0.0399982375753173,False,21
OB-002,development,year,2019,-0.0135238921679222,False,244
OB-002,development,year,2020,-0.0141722057259214,False,243
OB-002,development,year,2021,-0.0117719056831792,False,243
OB-002,development,month,2019-01,-0.0257022479927478,False,22
OB-002,development,month,2019-02,-0.0083871039374431,False,15
OB-002,development,month,2019-03,0.0132668765173649,True,21
OB-002,development,month,2019-04,-0.0156643992478126,False,21
OB-002,development,month,2019-05,-0.0332440789441619,False,20
OB-002,development,month,2019-06,-0.0168454074290438,False,19
OB-002,development,month,2019-07,-0.0054919029810193,False,23
OB-002,development,month,2019-08,-0.0222285793707628,False,22
OB-002,development,month,2019-09,-0.012814568231902,False,20
OB-002,development,month,2019-10,-0.0149168914039487,False,18
OB-002,development,month,2019-11,-0.0018305399627898,False,21
OB-002,development,month,2019-12,-0.0179410051294781,False,22
OB-002,development,month,2020-01,-0.024491679024978,False,16
OB-002,development,month,2020-02,0.0192594398136768,True,20
OB-002,development,month,2020-03,0.0142588464672269,True,22
OB-002,development,month,2020-04,-0.0331575957463862,False,21
OB-002,development,month,2020-05,-0.0411867657192824,False,18
OB-002,development,month,2020-06,-0.0280251796066144,False,20
OB-002,development,month,2020-07,-0.022115383180162,False,23
OB-002,development,month,2020-08,-0.0084973677473028,False,21
OB-002,development,month,2020-09,-0.0178542785323378,False,22
OB-002,development,month,2020-10,-0.0132015654196044,False,16
OB-002,development,month,2020-11,-0.0058270505793105,False,21
OB-002,development,month,2020-12,-0.0147479081465474,False,23
OB-002,development,month,2021-01,-0.0241498712360611,False,20
OB-002,development,month,2021-02,-0.0142908102756202,False,15
OB-002,development,month,2021-03,-0.0010385012171755,False,23
OB-002,development,month,2021-04,-0.0142455660114335,False,21
OB-002,development,month,2021-05,-0.0265896301855749,False,18
OB-002,development,month,2021-06,-0.0109186837090274,False,21
OB-002,development,month,2021-07,0.0084240951510459,True,22
OB-002,development,month,2021-08,-0.0209448744987103,False,22
OB-002,development,month,2021-09,-0.0389247011181895,False,20
OB-002,development,month,2021-10,0.0276401442546082,True,16
OB-002,development,month,2021-11,-0.0129466754821662,False,22
OB-002,development,month,2021-12,-0.0102491159193756,False,23
OB-002,validation_2022,year,2022,0.0014824960971112,True,242
OB-002,validation_2022,month,2022-01,0.0024899488309151,True,19
OB-002,validation_2022,month,2022-02,-0.0172639528518196,False,16
OB-002,validation_2022,month,2022-03,0.01219130691502,True,23
OB-002,validation_2022,month,2022-04,0.0140928340124899,True,19
OB-002,validation_2022,month,2022-05,0.0044482076481522,True,19
OB-002,validation_2022,month,2022-06,0.0102429247805139,True,21
OB-002,validation_2022,month,2022-07,-0.0090303945356598,False,21
OB-002,validation_2022,month,2022-08,0.010318983274813,True,23
OB-002,validation_2022,month,2022-09,0.0256703752122876,True,21
OB-002,validation_2022,month,2022-10,0.0234639308931391,True,16
OB-002,validation_2022,month,2022-11,-0.0306504742290598,False,22
OB-002,validation_2022,month,2022-12,-0.0249087122012084,False,22
OB-002,validation_2023,year,2023,-0.0042376539633753,False,242
OB-002,validation_2023,month,2023-01,-0.0320850598099312,False,16
OB-002,validation_2023,month,2023-02,-0.0380917382021222,False,20
OB-002,validation_2023,month,2023-03,-0.0069692902870726,False,23
OB-002,validation_2023,month,2023-04,-0.0109347875018003,False,19
OB-002,validation_2023,month,2023-05,0.018402295557567,True,20
OB-002,validation_2023,month,2023-06,-0.0023529679335824,False,20
OB-002,validation_2023,month,2023-07,0.0273728906201311,True,21
OB-002,validation_2023,month,2023-08,-0.029062119642939,False,23
OB-002,validation_2023,month,2023-09,0.0138805725810238,True,20
OB-002,validation_2023,month,2023-10,0.0072546714390152,True,17
OB-002,validation_2023,month,2023-11,-0.0101776690220567,False,22
OB-002,validation_2023,month,2023-12,0.0101579737946693,True,21
PV-020,development,year,2019,0.0328638115520642,True,234
PV-020,development,year,2020,0.0062099877662892,True,243
PV-020,development,year,2021,0.0321206766841934,True,243
PV-020,development,month,2019-01,0.0546821474026991,True,12
PV-020,development,month,2019-02,0.0322037100543056,True,15
PV-020,development,month,2019-03,0.0069625058600963,True,21
PV-020,development,month,2019-04,0.0253517120424565,True,21
PV-020,development,month,2019-05,0.0135634147258953,True,20
PV-020,development,month,2019-06,0.0615618800265119,True,19
PV-020,development,month,2019-07,0.0374619675980054,True,23
PV-020,development,month,2019-08,0.0507052657911868,True,22
PV-020,development,month,2019-09,0.0299863434253334,True,20
PV-020,development,month,2019-10,0.0638075921929789,True,18
PV-020,development,month,2019-11,0.0076720395107852,True,21
PV-020,development,month,2019-12,0.0247650196678996,True,22
PV-020,development,month,2020-01,-0.0073434559079137,False,16
PV-020,development,month,2020-02,-0.0747352790307212,False,20
PV-020,development,month,2020-03,-0.051455349608956,False,22
PV-020,development,month,2020-04,-0.0258301518541843,False,21
PV-020,development,month,2020-05,0.0660836415426088,True,18
PV-020,development,month,2020-06,0.0559292775388937,True,20
PV-020,development,month,2020-07,0.0225252988933745,True,23
PV-020,development,month,2020-08,0.0208691750157701,True,21
PV-020,development,month,2020-09,0.0075902962808808,True,22
PV-020,development,month,2020-10,0.0120988049672995,True,16
PV-020,development,month,2020-11,0.0273353646083879,True,21
PV-020,development,month,2020-12,0.025941003470795,True,23
PV-020,development,month,2021-01,0.0210090874771791,True,20
PV-020,development,month,2021-02,0.0332972131473845,True,15
PV-020,development,month,2021-03,0.0204320550953209,True,23
PV-020,development,month,2021-04,0.026610052072017,True,21
PV-020,development,month,2021-05,0.036821468681631,True,18
PV-020,development,month,2021-06,0.058034764610028,True,21
PV-020,development,month,2021-07,-0.0020351845393115,False,22
PV-020,development,month,2021-08,0.0272254259066114,True,22
PV-020,development,month,2021-09,0.0811503911949699,True,20
PV-020,development,month,2021-10,0.018802054507135,True,16
PV-020,development,month,2021-11,0.0365253327419001,True,22
PV-020,development,month,2021-12,0.0301667959697397,True,23
PV-020,validation_2022,year,2022,0.0270637934407109,True,242
PV-020,validation_2022,month,2022-01,0.0188468196640636,True,19
PV-020,validation_2022,month,2022-02,0.0276422181166286,True,16
PV-020,validation_2022,month,2022-03,0.0086838123194502,True,23
PV-020,validation_2022,month,2022-04,-0.0255964306772701,False,19
PV-020,validation_2022,month,2022-05,0.0027811194443919,True,19
PV-020,validation_2022,month,2022-06,0.0075055990360937,True,21
PV-020,validation_2022,month,2022-07,0.032854349091409,True,21
PV-020,validation_2022,month,2022-08,0.013980424201019,True,23
PV-020,validation_2022,month,2022-09,0.0174423842432656,True,21
PV-020,validation_2022,month,2022-10,0.0049560647532295,True,16
PV-020,validation_2022,month,2022-11,0.0678158256244854,True,22
PV-020,validation_2022,month,2022-12,0.1307360110475533,True,22
PV-020,validation_2023,year,2023,0.0301825157471971,True,242
PV-020,validation_2023,month,2023-01,0.0340916791766836,True,16
PV-020,validation_2023,month,2023-02,0.1062510222300072,True,20
PV-020,validation_2023,month,2023-03,0.0170730481992571,True,23
PV-020,validation_2023,month,2023-04,0.0350944494406469,True,19
PV-020,validation_2023,month,2023-05,-0.0422037116315831,False,20
PV-020,validation_2023,month,2023-06,0.0165066117237143,True,20
PV-020,validation_2023,month,2023-07,0.0188568693379755,True,21
PV-020,validation_2023,month,2023-08,0.0280896368911227,True,23
PV-020,validation_2023,month,2023-09,-0.026928902052458,False,20
PV-020,validation_2023,month,2023-10,0.0538372575119776,True,17
PV-020,validation_2023,month,2023-11,0.0712643688069351,True,22
PV-020,validation_2023,month,2023-12,0.0524581664093554,True,21
FR-012,development,year,2020,0.0021361890033608,True,188
FR-012,development,year,2021,0.0023565571799857,True,243
FR-012,development,month,2020-03,-0.0100267423544689,False,3
FR-012,development,month,2020-04,-0.0015252498340809,False,21
FR-012,development,month,2020-05,-0.0095834523624377,False,18
FR-012,development,month,2020-06,0.0166530226232262,True,20
FR-012,development,month,2020-07,0.0029642154263606,True,23
FR-012,development,month,2020-08,-0.0036160230009592,False,21
FR-012,development,month,2020-09,0.000585678181381,True,22
FR-012,development,month,2020-10,0.008552618360978,True,16
FR-012,development,month,2020-11,-0.0261149379617892,False,21
FR-012,development,month,2020-12,0.0308522655615516,True,23
FR-012,development,month,2021-01,0.0312764302762639,True,20
FR-012,development,month,2021-02,-0.0168692689701882,False,15
FR-012,development,month,2021-03,0.0014301369295331,True,23
FR-012,development,month,2021-04,-0.0030678502150345,False,21
FR-012,development,month,2021-05,-0.0071079152659964,False,18
FR-012,development,month,2021-06,0.0126446055973124,True,21
FR-012,development,month,2021-07,0.0323860426018201,True,22
FR-012,development,month,2021-08,0.0143184002021826,True,22
FR-012,development,month,2021-09,-0.0190289884189779,False,20
FR-012,development,month,2021-10,0.0191889601794186,True,16
FR-012,development,month,2021-11,-0.0113768111494395,False,22
FR-012,development,month,2021-12,-0.0265026175976785,False,23
FR-012,validation_2022,year,2022,0.0033009365469642,True,242
FR-012,validation_2022,month,2022-01,0.0123207970028477,True,19
FR-012,validation_2022,month,2022-02,0.0375372515811674,True,16
FR-012,validation_2022,month,2022-03,0.0026397453325825,True,23
FR-012,validation_2022,month,2022-04,0.0074285382923761,True,19
FR-012,validation_2022,month,2022-05,-0.0001043498975768,False,19
FR-012,validation_2022,month,2022-06,0.0095789555499076,True,21
FR-012,validation_2022,month,2022-07,-0.0001817260388261,False,21
FR-012,validation_2022,month,2022-08,-0.0064670422463331,False,23
FR-012,validation_2022,month,2022-09,0.0076546014995419,True,21
FR-012,validation_2022,month,2022-10,-0.0130448185537541,False,16
FR-012,validation_2022,month,2022-11,-0.0115658579887808,False,22
FR-012,validation_2022,month,2022-12,0.0008218748599001,True,22
FR-012,validation_2023,year,2023,0.001613286586639,True,242
FR-012,validation_2023,month,2023-01,-0.0024750645908849,False,16
FR-012,validation_2023,month,2023-02,-0.0071262517418305,False,20
FR-012,validation_2023,month,2023-03,0.0031988686298499,True,23
FR-012,validation_2023,month,2023-04,0.0267342470428506,True,19
FR-012,validation_2023,month,2023-05,-0.0093097532730067,False,20
FR-012,validation_2023,month,2023-06,0.0079333808999609,True,20
FR-012,validation_2023,month,2023-07,-0.0300357099987953,False,21
FR-012,validation_2023,month,2023-08,0.0175001520665543,True,23
FR-012,validation_2023,month,2023-09,-0.0004207686211328,False,20
FR-012,validation_2023,month,2023-10,-0.0072542885411576,False,17
FR-012,validation_2023,month,2023-11,0.0050923522345063,True,22
FR-012,validation_2023,month,2023-12,0.012690339920227,True,21
OB-003,development,year,2019,0.0012066286696499,True,244
OB-003,development,year,2020,0.0059298407089451,True,243
OB-003,development,year,2021,-0.0010808841502676,False,243
OB-003,development,month,2019-01,0.0034949323124181,True,22
OB-003,development,month,2019-02,-0.008918153645427,False,15
OB-003,development,month,2019-03,-0.0071087709525573,False,21
OB-003,development,month,2019-04,0.0052123679514478,True,21
OB-003,development,month,2019-05,-0.0043403550961949,False,20
OB-003,development,month,2019-06,-0.0063587201396617,False,19
OB-003,development,month,2019-07,0.0063894845680131,True,23
OB-003,development,month,2019-08,0.0058624837024466,True,22
OB-003,development,month,2019-09,0.0080204161642007,True,20
OB-003,development,month,2019-10,0.0058933931540311,True,18
OB-003,development,month,2019-11,0.0003612535544085,True,21
OB-003,development,month,2019-12,0.0022154511630125,True,22
OB-003,development,month,2020-01,-0.0088666922250814,False,16
OB-003,development,month,2020-02,0.0229243443015175,True,20
OB-003,development,month,2020-03,0.0156214907036106,True,22
OB-003,development,month,2020-04,-0.0134907279326862,False,21
OB-003,development,month,2020-05,0.0037882546175316,True,18
OB-003,development,month,2020-06,0.0065896271140044,True,20
OB-003,development,month,2020-07,0.0009788052530286,True,23
OB-003,development,month,2020-08,0.0054919470770107,True,21
OB-003,development,month,2020-09,-0.0030933344623401,False,22
OB-003,development,month,2020-10,0.0136659579446086,True,16
OB-003,development,month,2020-11,0.0108334906056195,True,21
OB-003,development,month,2020-12,0.015131920280817,True,23
OB-003,development,month,2021-01,0.0076024819553606,True,20
OB-003,development,month,2021-02,-0.0023609986628782,False,15
OB-003,development,month,2021-03,-0.0089106160247558,False,23
OB-003,development,month,2021-04,0.0133006902091645,True,21
OB-003,development,month,2021-05,-0.0071096400309567,False,18
OB-003,development,month,2021-06,-0.0061218742982731,False,21
OB-003,development,month,2021-07,0.0080537743369538,True,22
OB-003,development,month,2021-08,-0.0041608477600364,False,22
OB-003,development,month,2021-09,-0.0091002408619624,False,20
OB-003,development,month,2021-10,0.0082385318525047,True,16
OB-003,development,month,2021-11,-0.0039385989105183,False,22
OB-003,development,month,2021-12,-0.0063449501627304,False,23
OB-003,validation_2022,year,2022,0.0008044021121216,True,242
OB-003,validation_2022,month,2022-01,0.000937718385512,True,19
OB-003,validation_2022,month,2022-02,-0.00801787882328,False,16
OB-003,validation_2022,month,2022-03,0.0092841404965404,True,23
OB-003,validation_2022,month,2022-04,-0.0057371572185294,False,19
OB-003,validation_2022,month,2022-05,-0.0057026339714955,False,19
OB-003,validation_2022,month,2022-06,0.0051623953921573,True,21
OB-003,validation_2022,month,2022-07,-0.0019334828269209,False,21
OB-003,validation_2022,month,2022-08,0.0126983607482642,True,23
OB-003,validation_2022,month,2022-09,-0.0008658507552437,False,21
OB-003,validation_2022,month,2022-10,0.0037270920952954,True,16
OB-003,validation_2022,month,2022-11,-0.0078606824619838,False,22
OB-003,validation_2022,month,2022-12,0.0036622940722836,True,22
OB-003,validation_2023,year,2023,-0.001946717468233,False,242
OB-003,validation_2023,month,2023-01,0.0004733325442375,True,16
OB-003,validation_2023,month,2023-02,-0.0131229505936671,False,20
OB-003,validation_2023,month,2023-03,-0.0123189868398754,False,23
OB-003,validation_2023,month,2023-04,0.002897244326121,True,19
OB-003,validation_2023,month,2023-05,-0.0063889780687642,False,20
OB-003,validation_2023,month,2023-06,0.0042135066286135,True,20
OB-003,validation_2023,month,2023-07,0.0016190304388505,True,21
OB-003,validation_2023,month,2023-08,-0.0151861233913462,False,23
OB-003,validation_2023,month,2023-09,0.0144710682512077,True,20
OB-003,validation_2023,month,2023-10,0.004029138273619,True,17
OB-003,validation_2023,month,2023-11,-0.0118200956889379,False,22
OB-003,validation_2023,month,2023-12,0.0129992921925263,True,21
PV-021,development,year,2019,-0.0035173497183882,False,174
PV-021,development,year,2020,-0.0013668452092233,False,243
PV-021,development,year,2021,-0.0067045205607949,False,243
PV-021,development,month,2019-04,-0.0105874515581115,False,9
PV-021,development,month,2019-05,0.0126175778412074,True,20
PV-021,development,month,2019-06,-0.0007615040931966,False,19
PV-021,development,month,2019-07,-0.00590606634557,False,23
PV-021,development,month,2019-08,-0.0129051340815263,False,22
PV-021,development,month,2019-09,-0.020972133597505,False,20
PV-021,development,month,2019-10,0.0195149720038744,True,18
PV-021,development,month,2019-11,0.0041361263203893,True,21
PV-021,development,month,2019-12,-0.0160703530516407,False,22
PV-021,development,month,2020-01,-0.0013947671469409,False,16
PV-021,development,month,2020-02,-0.0096317845938842,False,20
PV-021,development,month,2020-03,-0.0100073810008677,False,22
PV-021,development,month,2020-04,-0.0113790785426875,False,21
PV-021,development,month,2020-05,-0.0082066186134036,False,18
PV-021,development,month,2020-06,0.0061024510756858,True,20
PV-021,development,month,2020-07,-0.0076976107742028,False,23
PV-021,development,month,2020-08,-0.0128704692954798,False,21
PV-021,development,month,2020-09,0.0239819478549522,True,22
PV-021,development,month,2020-10,0.0018881498961169,True,16
PV-021,development,month,2020-11,0.0026518766535583,True,21
