date,rank_ic,stress,long_short_return
2024-01-02,0.027522472480804295,False,0.00054382556
2024-01-03,-0.004413534843421413,False,0.00037028594
2024-01-04,0.033472556496409636,False,0.0008450411
2024-01-05,0.058632316572656266,False,0.0022234656
2024-01-08,0.0314440622627516,False,0.00013121427
2024-01-09,-0.014217546262158617,False,-0.0020212522
2024-01-10,0.008737932511092636,False,-0.000973681
2024-01-11,0.026668514634291818,False,0.0012645649
2024-01-12,0.040852917079608864,False,0.002358706
2024-01-15,-0.026679619929098564,False,-0.0029842677
2024-01-16,-0.02871082852817977,False,-0.0027499106
2024-01-17,-0.018965058048901903,False,0.0006088823
2024-01-18,0.07568777068018433,False,0.001926844
2024-01-19,0.012690390208628348,False,-0.0010856912
2024-01-22,0.044666942947503036,False,0.001878662
2024-01-23,0.00147566105003448,False,-0.0014787838
2024-01-24,0.021116361406087324,False,0.0003048107
2024-01-25,0.06924215677158463,False,0.0013021068
2024-01-26,0.021892427928423823,False,0.0009879842
2024-01-29,0.04954008315795997,False,0.00040154718
2024-01-30,0.07219393335801871,False,0.0024950318
2024-01-31,-0.0060897848343447495,False,-0.00011180085
2024-02-01,0.03041449603512254,True,0.00054169074
2024-02-02,0.07267727853999455,True,0.0053449906
2024-02-05,0.06731434322898304,True,0.0030121952
2024-02-06,0.048754234258083215,True,-0.0014249571
2024-02-07,0.015601910367232234,True,0.0041939355
2024-02-08,-0.05100287068236576,True,0.0003882167
2024-02-19,-0.03657350938976982,False,-0.00090005156
2024-02-20,-0.023689761945182488,False,0.0004895171
2024-02-21,0.020138522372719857,False,0.0016504554
2024-02-22,0.01881626883334879,False,0.002777678
2024-02-23,0.08901768646754028,False,0.005184582
2024-02-26,0.05102440239201307,False,0.0054751392
2024-02-27,-0.004665142847083422,True,-0.0028201304
2024-02-28,0.012452370825941956,False,-0.002108764
2024-02-29,0.04796529990620868,False,0.004954141
2024-03-01,-0.032755178703815224,False,-0.0034225932
2024-03-04,0.024302404736794382,False,-0.00047897315
2024-03-05,0.08499548212058021,False,0.0046759723
2024-03-06,0.028188119096450387,False,0.0011472348
2024-03-07,0.038369272341473096,False,0.0007616356
2024-03-08,0.056575943809195714,False,0.0041577443
2024-03-11,-0.04397593846938618,False,-0.0026345989
2024-03-12,0.007639462441511336,False,-0.0003452003
2024-03-13,0.10107420571541958,False,0.0023557143
2024-03-14,0.027393552650598084,False,0.0026106238
2024-03-15,0.013165745105206045,False,0.0012373468
2024-03-18,0.05641516471252919,False,0.004564372
2024-03-19,0.008816998410096179,False,-0.001328269
2024-03-20,0.025083877043473576,False,0.00080464524
2024-03-21,-0.05209469157118861,False,-0.005991539
2024-03-22,0.03712482092639376,True,-0.000506144
2024-03-25,-0.011768512414010897,False,-0.0010356783
2024-03-26,0.03844303732626523,True,0.0044386797
2024-03-27,0.023195996018618305,False,0.0012022071
2024-03-28,0.0610978240942537,False,0.0033936407
2024-03-29,0.10800558037218334,False,0.006339879
2024-04-01,0.03372952522560552,True,-5.1215524e-05
2024-04-02,-0.08541052250763882,False,-0.004728864
2024-04-03,0.0015561361358515228,False,0.0004043281
2024-04-08,0.07977077197237749,False,0.0052014105
2024-04-09,0.03659098560071705,False,-0.00026101805
2024-04-10,0.02067173930718414,False,-0.001856627
2024-04-11,0.06873921417108463,False,5.5028126e-05
2024-04-12,-0.004394191386636739,True,-0.0016173543
2024-04-15,-0.032140003539524585,True,-0.0045081526
2024-04-16,-0.03648856631986599,True,-0.0013311766
2024-04-17,-0.012028019836232357,False,-0.00047653972
2024-04-18,-0.07284260709588447,True,-0.0050807074
2024-04-19,0.0468023875609841,True,0.0037245292
2024-04-22,0.03147874779777316,False,0.004016734
2024-04-23,0.06127677891415403,True,0.0042654937
2024-04-24,-0.009215258917379536,False,-0.0010371245
2024-04-25,0.08580250655436267,True,0.005921729
2024-04-26,0.03749696249465329,True,0.0049419925
2024-04-29,0.09418419015314085,False,0.0034807902
2024-04-30,0.003079175834178395,False,0.00053568184
2024-05-06,0.03168362395193339,False,-0.00015018089
2024-05-07,-0.006758326229464171,False,-0.00399083
2024-05-08,-0.021206726793905534,False,0.0005742274
2024-05-09,0.00694538652466148,False,-0.0017690258
2024-05-10,-0.013090301338688994,True,-0.00301403
2024-05-13,0.02724869854004959,False,0.0014536679
2024-05-14,0.08495865916627368,False,0.0036927331
2024-05-15,-0.0009388064480974088,False,-0.0009320717
2024-05-16,0.018555147731608372,False,0.0015575197
2024-05-17,-0.023175187883930918,False,0.00027339114
2024-05-20,0.07998617122197127,False,0.0025878744
