date,neutral_rank_ic
2024-11-15,0.052767799826910294
2024-11-18,-0.058018578006048635
2024-11-19,0.030915820563230906
2024-11-20,0.0821870465433758
2024-11-21,0.029013997973425912
2024-11-22,0.05011699374851766
2024-11-25,0.0668077749365385
2024-11-26,-0.0057707669908558705
2024-11-27,0.037876839596129946
2024-11-28,0.04329186786537086
2024-11-29,0.07664336221709114
2024-12-02,0.0605264903741016
2024-12-03,0.003269280992165557
2024-12-04,0.050610681480526915
2024-12-05,0.13039243589647065
2024-12-06,0.02615193944491587
2024-12-09,0.035576322727164315
2024-12-10,0.016228074784664395
2024-12-11,-0.021605965976970884
2024-12-12,-0.030965608846154184
2024-12-13,0.07724803160318496
2024-12-16,-0.022937139750698925
2024-12-17,-0.026258185384511905
2024-12-18,0.0011328796869278434
2024-12-19,-0.06301364058581489
2024-12-20,0.02824417452677179
2024-12-23,-0.0375723306017765
2024-12-24,0.011006194609142856
2024-12-25,-0.0859687453156029
2024-12-26,0.1287251284629072
2024-12-27,0.03739689992870423
2024-12-30,-0.0066496904902564
