strategy,scenario,date,signal_date,rank_window_start,previous_close_nav,opening_nav,closing_nav,cash,position_value,long_value,short_value,daily_return,overnight_pnl,intraday_pnl,buy_notional,sell_notional,cost_amount,one_way_turnover,blocked_trade_names,missing_close_held_names,terminal_residual_value
daily_decile,gross,2025-01-16,2025-01-15,,0.9698026169453381,0.9666073716660285,0.9722913030660817,0.9666579457280384,0.005633357338043307,0.9714227098749924,0.9657893525369491,0.002566177980197981,-0.0031952452793096516,0.005683931400053267,1.4202534824330793,1.4158002125330649,0.0,1.4670143111354348,1,1,0.0
daily_decile,gross,2025-01-17,2025-01-16,,0.9722913030660817,0.9735040705097902,0.972210347190467,0.9832207182884605,-0.011010371097993535,0.9796228926147761,0.9906332637127697,-8.326298441574398e-05,0.0012127674437084515,-0.0012937233193233081,1.4330776662056275,1.4496404387660498,0.0,1.4805886242787347,1,1,0.0
daily_decile,gross,2025-01-20,2025-01-17,,0.972210347190467,0.9752075808584235,0.9795317053827965,0.9849160434512392,-0.005384338068442664,0.9777761062935925,0.9831604443620352,0.007530631836502488,0.002997233667956594,0.004324124524372936,1.4523941412335588,1.4540894663963375,0.0,1.4901871481923228,2,2,0.0
daily_decile,gross,2025-01-21,2025-01-20,,0.9795317053827965,0.9813452954294029,0.9687530276470033,0.9813016822136342,-0.012548654566630875,0.9802861417743607,0.9928347963409916,-0.01100390898687753,0.00181359004660632,-0.012592267782399526,1.4419121414159726,1.4382977801783676,0.0,1.4674803736303945,2,2,0.0
daily_decile,gross,2025-01-22,2025-01-21,,0.9687530276470033,0.9733798929405326,0.9708819939763398,0.9830965407192029,-0.012214546742863132,0.9678998299752019,0.980114376718065,0.0021976357942410374,0.004626865293529367,-0.0024978989641929066,1.4558516027795,1.4576464612850688,0.0,1.4965883747932347,1,1,0.0
daily_decile,gross,2025-01-23,2025-01-22,,0.9708819939763398,0.9689282580779548,0.9789569262089364,0.9689282580779548,0.010028668130981633,0.9633575867493525,0.9533289186183709,0.008317109888427154,-0.0019537358983849505,0.010028668130981643,1.4745819807118459,1.4604136980705977,0.0,1.51455778810938,0,0,0.0
daily_decile,gross,2025-01-24,2025-01-23,,0.9789569262089364,0.9810184741616594,0.9754468974787837,0.9810184741616594,-0.0055715766828757715,0.9936654343560666,0.9992370110389426,-0.003585478212760118,0.0020615479527230506,-0.0055715766828757785,1.5288353301849897,1.5409255462686944,0.0,1.5645785259431448,0,0,0.0
daily_decile,gross,2025-01-27,2025-01-24,,0.9754468974787837,0.9754151479012451,0.9904756253146678,0.9754151479012452,0.015060477413422625,0.9710843723610895,0.9560238949476669,0.015407017926581723,-3.17495775385636e-05,0.015060477413422603,1.6350027183509352,1.629399392090521,0.0,1.6733398683961989,0,0,0.0
daily_decile,gross,2025-02-05,2025-01-27,,0.9904756253146678,0.988110302584692,0.9756189891950269,0.988110302584692,-0.012491313389665082,0.976562315245795,0.98905362863546,-0.014999496948671642,-0.002365322729975733,-0.012491313389665096,1.5833756659030611,1.596070820586508,0.0,1.608852006791547,0,0,0.0
daily_decile,gross,2025-02-06,2025-02-05,,0.9756189891950269,0.9755662855059217,0.9534862463684173,0.9755662855059218,-0.022080039137504545,0.9880461006896425,1.010126139827147,-0.0226858467001253,-5.270368910514586e-05,-0.022080039137504545,1.5356662482015158,1.5231222311227457,0.0,1.5676989481744932,0,0,0.0
daily_decile,gross,2025-02-07,2025-02-06,,0.9534862463684173,0.9529370868573088,0.9562694241600319,0.9529370868573088,0.003332337302723136,0.9691200407852619,0.9657877034825387,0.0029189490694963016,-0.0005491595111084488,0.0033323373027231255,1.4382111988641864,1.4155820002155735,0.0,1.497367055201558,0,0,0.0
daily_decile,gross,2025-02-10,2025-02-07,,0.9562694241600319,0.9552927737084653,0.9526827302272591,0.9552927737084653,-0.0026100434812061785,0.9612979306700206,0.9639079741512268,-0.003750714853110848,-0.0009766504515666637,-0.0026100434812061793,1.4190866646428129,1.4214423514939691,0.0,1.4867321800780469,0,0,0.0
daily_decile,gross,2025-02-11,2025-02-10,,0.9526827302272591,0.9497144440627487,0.9523972791674573,0.9497144440627487,0.002682835104708521,0.945745656876898,0.9430628217721895,-0.000299628670432317,-0.0029682861645103304,0.0026828351047085315,1.509065167319171,1.5034868376734547,0.0,1.586030424105871,0,0,0.0
daily_decile,gross,2025-02-12,2025-02-11,,0.9523972791674573,0.9532769404066944,0.9420157570720843,0.9532769404066944,-0.011261183334610111,0.9598338749308299,0.9710950582654401,-0.010900411333018556,0.0008796612392371598,-0.011261183334610087,1.4325191991222905,1.4360816954662363,0.0,1.504599960933022,0,0,0.0
daily_decile,gross,2025-02-13,2025-02-12,,0.9420157570720843,0.9371213170931523,0.9453501998431335,0.9371213170931523,0.008228882749981183,0.9335838637107807,0.9253549809607997,0.003539688955324083,-0.004894439978932078,0.008228882749981202,1.3605896471495376,1.3444340238359955,0.0,1.443262265859142,0,0,0.0
daily_decile,gross,2025-02-14,2025-02-13,,0.9453501998431335,0.947524765608725,0.9424985602727484,0.947524765608725,-0.005026205335976683,0.9501085373318415,0.9551347426678183,-0.0030164901545038925,0.002174565765591511,-0.005026205335976707,1.3965294616811925,1.4069329101967654,0.0,1.4793610012277145,0,0,0.0
daily_decile,gross,2025-02-17,2025-02-14,,0.9424985602727484,0.9419702721606746,0.9463931643654337,0.9325505694390679,0.0138425949263659,0.9416412272156174,0.9277986322892513,0.00413221224609428,-0.0005282881120736168,0.004422892204759166,1.4707929480968045,1.4558187519271475,0.0,1.553452261986433,1,0,0.0
daily_decile,gross,2025-02-18,2025-02-17,,0.9463931643654337,0.9514181759201611,0.9566167581846291,0.9514181759201611,0.005198582264468052,0.9385662997948591,0.9333677175303909,0.010802691951024901,0.005025011554727235,0.005198582264468067,1.3874862405499049,1.406353847030998,0.0,1.4682503226716523,0,0,0.0
daily_decile,gross,2025-02-19,2025-02-18,,0.9566167581846291,0.9577888696986889,0.9547030066263426,0.9577888696986888,-0.0030858630723462413,0.9696762040326871,0.9727620671050334,-0.0020005415354820144,0.0011721115140597195,-0.003085863072346231,1.5525697631883009,1.5589404569668286,0.0,1.6243194709153284,0,0,0.0
daily_decile,gross,2025-02-20,2025-02-19,,0.9547030066263426,0.9535029404065122,0.9556076434899446,0.9535029404065121,0.002104703083432552,0.9580010820562012,0.9558963789727685,0.0009475584106504176,-0.0012000662198304464,0.002104703083432566,1.4687650036930697,1.4644790744008929,0.0,1.5381410763365955,0,0,0.0
daily_decile,gross,2025-02-21,2025-02-20,,0.9556076434899446,0.9538686756216487,0.9359787302880638,0.9538686756216487,-0.017889945333584928,0.953389972296979,0.9712799176305638,-0.020540766218858142,-0.0017389678682959773,-0.01788994533358493,1.4557827247514852,1.4561484599666215,0.0,1.5263795002075957,0,0,0.0
daily_decile,gross,2025-02-24,2025-02-21,,0.9359787302880638,0.9354839674617573,0.941537946963033,0.9354839674617573,0.0060539795012755915,0.9442111927872324,0.9381572132859568,0.005939469023252597,-0.0004947628263064091,0.006053979501275578,1.3929445292427287,1.3745598210828374,0.0,1.4791832070808322,0,0,0.0
daily_decile,gross,2025-02-25,2025-02-24,,0.941537946963033,0.9525230469376159,0.948624258373117,0.9525230469376158,-0.003898788564498816,0.9537182905546041,0.957617079119103,0.0075263152514895015,0.010985099974582958,-0.0038987885644988195,1.3792463154358208,1.3962853949116796,0.0,1.4569367740081987,0,0,0.0
daily_decile,gross,2025-02-26,2025-02-25,,0.948624258373117,0.9499000010840654,0.9553969252294803,0.9499000010840654,0.0054969241454149165,0.9649943392925486,0.9594974151471336,0.007139462012049291,0.0012757427109483257,0.0054969241454149095,1.5679826126238883,1.565359566770338,0.0,1.6493010715961292,0,0,0.0
daily_decile,gross,2025-02-27,2025-02-26,,0.9553969252294803,0.9562029861387663,0.9613132402739561,0.9562029861387663,0.005110254135189868,0.9552658977077472,0.9501556435725574,0.0061925204993251715,0.000806060909286063,0.00511025413518983,1.4865448493890154,1.4928478344437164,0.0,1.5579289790046502,0,0,0.0
daily_decile,gross,2025-02-28,2025-02-27,,0.9613132402739561,0.9622613226147936,0.9735601768882985,0.9622613226147936,0.011298854273505014,0.9426758421625988,0.9313769878890937,0.01273979812329662,0.0009480823408374721,0.011298854273505035,1.4060902366804873,1.4121485731565149,0.0,1.4643832936041126,0,0,0.0
daily_decile,gross,2025-03-03,2025-02-28,,0.9735601768882985,0.9716191487035905,0.9680960532039543,0.9716191487035905,-0.0035230954996361193,0.9679888848549782,0.9715119803546145,-0.005612517658444838,-0.0019410281847081423,-0.0035230954996361206,1.6131026282795098,1.6224604543683065,0.0,1.6650367003187183,0,0,0.0
daily_decile,gross,2025-03-04,2025-03-03,,0.9680960532039543,0.9655325673144894,0.9562790035317795,0.9655325673144893,-0.009253563782709778,0.9714073786534201,0.9806609424361298,-0.012206484710959975,-0.002563485889464954,-0.009253563782709754,1.6159959257811538,1.609909344392053,0.0,1.6705315695076277,0,0,0.0
daily_decile,gross,2025-03-05,2025-03-04,,0.9562790035317795,0.9570551936325745,0.9494161329404555,0.9570551936325745,-0.007639060692119076,0.9550277112974619,0.962666771989581,-0.00717664046369082,0.0007761901007949769,-0.007639060692119071,1.4209904753714326,1.4125131016895183,0.0,1.480324016792687,0,0,0.0
daily_decile,gross,2025-03-06,2025-03-05,,0.9494161329404555,0.947288210582298,0.9437331483065741,0.947288210582298,-0.003555062275723912,0.9575908016797263,0.9611458639554502,-0.005985767922734309,-0.0021279223581575375,-0.0035550622757239366,1.346891042644431,1.3371240595941543,0.0,1.4166834719650534,0,0,0.0
daily_decile,gross,2025-03-07,2025-03-06,,0.9437331483065741,0.9454750097028064,0.9470918588177306,0.9454750097028064,0.0016168491149242247,0.9453459132809681,0.9437290641660437,0.0035589621040474917,0.0017418613962323643,0.0016168491149241857,1.383940433627446,1.3821272327479543,0.0,1.4627925846738485,0,0,0.0
daily_decile,gross,2025-03-10,2025-03-07,,0.9470918588177306,0.949775806355165,0.9480720639432096,0.949775806355165,-0.0017037424119553182,0.9525045061798596,0.9542082485918149,0.0010349630992527725,0.0026839475374344107,-0.0017037424119553156,1.4704559264486525,1.4747567231010112,0.0,1.55047782320974,0,0,0.0
daily_decile,gross,2025-03-11,2025-03-10,,0.9480720639432096,0.9569710392946585,0.951961358147811,0.9569710392946585,-0.005009681146847578,0.9683721172503725,0.97338179839722,0.004102319172263114,0.008898975351448814,-0.005009681146847576,1.329415664500282,1.3366108974397755,0.0,1.3929504929977135,0,0,0.0
daily_decile,gross,2025-03-12,2025-03-11,,0.951961358147811,0.9502675366447314,0.9480857894304636,0.9502675366447314,-0.002181747214267782,0.9493515975210293,0.951533344735297,-0.004071140791773176,-0.0016938215030795766,-0.002181747214267823,1.4334371981101044,1.426733695460177,0.0,1.504929287424237,0,0,0.0
daily_decile,gross,2025-03-13,2025-03-12,,0.9480857894304636,0.9490919310131706,0.959899222191151,0.9490919310131706,0.010807291177980405,0.9475682614866647,0.9367609703086843,0.012460299365718797,0.0010061415827069496,0.010807291177980429,1.4163249804314835,1.4151493747999226,0.0,1.4916754967080812,0,0,0.0
daily_decile,gross,2025-03-14,2025-03-13,,0.959899222191151,0.9604706650247324,0.9652285984975391,0.9604706650247324,0.004757933472806605,0.977447104152464,0.9726891706796574,0.00555201648587933,0.0005714428335814314,0.004757933472806632,1.5657575886197181,1.5771363226312798,0.0,1.6361217607671898,0,0,0.0
daily_decile,gross,2025-03-17,2025-03-14,,0.9652285984975391,0.9678845091025966,0.9686425485380489,0.9678845091025966,0.0007580394354522457,0.9698081046992062,0.969050065263754,0.0035369341996538406,0.0026559106050575774,0.0007580394354522182,1.4490809154173123,1.4564947594951767,0.0,1.5009929633063772,0,0,0.0
daily_decile,gross,2025-03-18,2025-03-17,,0.9686425485380489,0.9690665942109923,0.9706938380506035,0.9690665942109923,0.001627243839611206,0.9699638575932694,0.9683366137536582,0.002117695031722988,0.00042404567294344333,0.001627243839611223,1.5042659303362038,1.5054480154445993,0.0,1.5528932499377366,0,0,0.0
daily_decile,gross,2025-03-19,2025-03-18,,0.9706938380506035,0.9731704618883007,0.9791447170021133,0.9731704618883008,0.005974255113812471,0.9757555256903798,0.9697812705765674,0.00870601895287737,0.002476623837697235,0.005974255113812452,1.5126144385370548,1.5167183062143632,0.0,1.5564245234454728,0,0,0.0
daily_decile,gross,2025-03-20,2025-03-19,,0.9791447170021133,0.9842498146914345,0.9951521447992946,0.9842498146914346,0.010902330107860026,0.9880215570480908,0.9771192269402307,0.016348377843667494,0.005105097689321253,0.010902330107860056,1.5331821334315383,1.5442614862346722,0.0,1.563344779816392,0,0,0.0
daily_decile,gross,2025-03-21,2025-03-20,,0.9951521447992946,0.9956765181367818,1.004325637082934,0.9956765181367818,0.008649118946152308,0.9899760209620085,0.9813269020158563,0.009218180688832955,0.0005243733374872229,0.008649118946152307,1.5577394486512222,1.5691661520965692,0.0,1.570241711936321,0,0,0.0
daily_decile,gross,2025-03-24,2025-03-21,,1.004325637082934,1.0017128641350923,0.998185898384202,1.0017128641350923,-0.0035269657508902943,0.9978258971003561,1.0013528628512463,-0.00611329480402889,-0.002612772947841741,-0.0035269657508903026,1.6002783412972,1.6063146872955105,0.0,1.6005549810730317,0,0,0.0
daily_decile,gross,2025-03-25,2025-03-24,,0.998185898384202,0.9986348992368099,1.0225868267806322,0.9986348992368099,0.02395192754382233,1.0071884238670439,0.9832364963232216,0.024445274608596135,0.0004490008526079472,0.02395192754382231,1.4629244404932626,1.45984647559498,0.0,1.4633831234627999,0,0,0.0
daily_decile,gross,2025-03-26,2025-03-25,,1.0225868267806322,1.0256041939961622,1.0205581350725201,1.0256041939961624,-0.0050460589236422035,1.0304469984957272,1.0354930574193695,-0.001983882106616708,0.0030173672155300642,-0.005046058923642185,1.5129242426930323,1.5398935374523846,0.0,1.4883021140204309,0,0,0.0
daily_decile,gross,2025-03-27,2025-03-26,,1.0205581350725201,1.022928025169876,1.0190376684550315,1.022928025169876,-0.0038903567148444594,1.0198645817383358,1.0237549384531803,-0.0014898383200684373,0.0023698900973558486,-0.0038903567148444677,1.5333140072873508,1.5306378384610646,0.0,1.4976380401932923,0,0,0.0
daily_decile,gross,2025-03-28,2025-03-27,,1.0190376684550315,1.0183134752040073,1.015793731896423,1.0285729939053116,-0.012779262008888743,1.0072167344977614,1.0199959965066503,-0.00318333331438736,-0.000724193251024335,-0.002519743307584311,1.5965543925461962,1.6021993612816319,0.0,1.5706134857868768,1,1,0.0
daily_decile,gross,2025-03-31,2025-03-28,,1.015793731896423,1.0214532738491877,1.0102318583336203,1.031712792550492,-0.021480934216871826,1.0124721353002086,1.0339530695170804,-0.005475396616613337,0.005659541952764787,-0.011221415515567407,1.5401954431288365,1.5433352417740172,0.0,1.5093841117582638,1,1,0.0
daily_decile,gross,2025-04-01,2025-03-31,,1.0102318583336203,1.0103396491410825,1.01566334561215,1.020599167842387,-0.004935822230236982,1.0179918883938766,1.0229277106241135,0.005376475938393854,0.00010779080746227323,0.005323696471067442,1.5625363006306285,1.5514226759225234,0.0,1.541045617283462,1,1,0.0
daily_decile,gross,2025-04-02,2025-04-01,,1.01566334561215,1.0149249409919476,1.0171772371360748,1.0251844596932522,-0.008007222557177347,1.0174318753817237,1.025439097938901,0.0014905446085704543,-0.0007384046202022459,0.002252296144127086,1.4329770113325968,1.437562303183462,0.0,1.4141633526665067,1,1,0.0
daily_decile,gross,2025-04-03,2025-04-02,,1.0171772371360748,1.022505478409781,1.0331172497126742,1.0327649971110853,0.00035225260158894267,1.0330990166254732,1.032746764023884,0.015670830996453944,0.005328241273705944,0.010611771302893369,1.6123730498406545,1.6199535872584876,0.0,1.5805913539583745,1,1,0.0
daily_decile,gross,2025-04-07,2025-04-03,,1.0331172497126742,1.0521639669971241,1.0365159995098645,1.0624234856984285,-0.025907486188563922,0.9880975305909676,1.0140050167795316,0.0032898006476376196,0.019046717284449836,-0.015647967487259485,1.5203458286807119,1.5500043172680549,0.0,1.4590644815140106,1,1,0.0
daily_decile,gross,2025-04-08,2025-04-07,,1.0365159995098645,1.0409971508935394,1.0019299102764836,1.0512566695948438,-0.04932675931836027,1.0360276611300425,1.085354420448403,-0.03336763663053499,0.004481151383674695,-0.039067240617055826,1.7915815971132112,1.7804147810096265,0.0,1.7156609771010498,1,1,0.0
daily_decile,gross,2025-04-09,2025-04-08,,1.0019299102764836,0.9948079666168619,0.9757550549737165,1.0050674853181665,-0.02931243034445001,1.02417347153323,1.05348590187768,-0.02612443748240245,-0.007121943659621612,-0.019052911643145556,1.728246113172763,1.6820569288960856,0.0,1.71405093068695,1,1,0.0
daily_decile,gross,2025-04-10,2025-04-09,,0.9757550549737165,0.981514893920236,0.9766291396214966,0.9917744126215405,-0.015145273000043948,0.984955606017745,1.000100879017789,0.0008958033507739938,0.005759838946519601,-0.004885754298739527,1.5573813583892355,1.5440882856926095,0.0,1.579940183940749,1,1,0.0
daily_decile,gross,2025-04-11,2025-04-10,,0.9766291396214966,0.9801748193096876,0.982473812893975,0.9904343380109921,-0.007960525117017218,0.9892319978253706,0.9971925229423879,0.005984537052359018,0.0035456796881910982,0.0022989935842872137,1.4065745685352238,1.405234493924675,0.0,1.4343405926506991,1,1,0.0
daily_decile,gross,2025-04-14,2025-04-11,,0.982473812893975,0.9843295258227497,0.9926421543065558,0.9843295258227497,0.008312628483806081,0.9936586879430107,0.9853460594592046,0.010349732765526864,0.0018557129287747453,0.008312628483806081,1.470045513403668,1.4639407012154257,0.0,1.4903475602678524,0,0,0.0
daily_decile,gross,2025-04-15,2025-04-14,,0.9926421543065558,0.993629682094374,0.99500380598909,0.9836933852734303,0.011310420715659658,0.9906927115708617,0.9793822908552019,0.0023791571537519207,0.0009875277878182813,0.0013741238947159382,1.593521664517799,1.5928855239684796,0.0,1.6034178758478537,1,0,0.0
daily_decile,gross,2025-04-16,2025-04-15,,0.99500380598909,0.9963378656962778,1.0043443887451868,0.9963378656962778,0.008006523048909087,0.992840758859953,0.984834235811044,0.00938748444968196,0.0013340597071877923,0.00800652304890907,1.4686736789173507,1.481318159340198,0.0,1.4804174064969342,0,0,0.0
daily_decile,gross,2025-04-17,2025-04-16,,1.0043443887451868,1.0037250525835164,1.0079058610160325,1.0037250525835164,0.004180808432516221,1.0132982523453893,1.009117443912873,0.0035460667782445388,-0.0006193361616703677,0.00418080843251622,1.4219096056804925,1.4292967925677313,0.0,1.420312460523638,0,0,0.0
daily_decile,gross,2025-04-18,2025-04-17,,1.0079058610160325,1.008996177889327,1.0253386173552248,1.008996177889327,0.0163424394658978,1.0139353817833348,0.997592942317437,0.01729601643710943,0.0010903168732944216,0.016342439465897786,1.4823321417352335,1.4876032670410442,0.0,1.471727779479279,0,0,0.0
daily_decile,gross,2025-04-21,2025-04-18,,1.0253386173552248,1.029344737700789,1.0239940070457054,1.029344737700789,-0.005350730655083458,1.0446802645420954,1.0500309951971787,-0.0013113817101589875,0.004006120345564026,-0.005350730655083464,1.5412260668099278,1.56157462662139,0.0,1.507172757477701,0,0,0.0
daily_decile,gross,2025-04-22,2025-04-21,,1.0239940070457054,1.0266983974969541,1.0382764703466347,1.0266983974969541,0.011578072849680612,1.034370430407845,1.0227923575581643,0.013947799696733876,0.0027043904512486475,0.011578072849680628,1.5205323026963549,1.51788596249252,0.0,1.479703422444413,0,0,0.0
daily_decile,gross,2025-04-23,2025-04-22,,1.0382764703466347,1.0383703921050351,1.0314512678122936,1.0279866881839848,0.00346457962830872,1.0335419829877814,1.0300774033594726,-0.006573588759131277,9.392175840040678e-05,-0.006919124292741628,1.5480290821940845,1.5493173728811152,0.0,1.4914458648980293,1,0,0.0
daily_decile,gross,2025-04-24,2025-04-23,,1.0314512678122936,1.0346723146260681,1.0441443447675691,1.0346723146260681,0.009472030141500998,1.032120288502498,1.0226482583609968,0.01230603650543527,0.003221046813774677,0.009472030141501022,1.515881119409825,1.5225667458519083,0.0,1.468314084715716,0,0,0.0
daily_decile,gross,2025-04-25,2025-04-24,,1.0441443447675691,1.0427174899013925,1.0514665957760223,1.0427174899013925,0.008749105874629765,1.0470091015952327,1.038259995720603,0.007012680809072469,-0.0014268548661766978,0.008749105874629803,1.6047743249056108,1.6128195001809353,0.0,1.5428885849947847,0,0,0.0
daily_decile,gross,2025-04-28,2025-04-25,,1.0514665957760223,1.0494121589959118,1.052379979573533,1.0389180374059528,0.013461942167580065,1.0388808516054673,1.0254189094378872,0.0008686760009113392,-0.002054436780110471,0.0029678205776209406,1.5597963431502575,1.5559968906548178,0.0,1.4845421825426046,1,0,0.0
daily_decile,gross,2025-04-29,2025-04-28,,1.052379979573533,1.0546641444881522,1.0557691725422824,1.0546641444881522,0.0011050280541302394,1.0622060646294216,1.0611010365752915,0.0032205030830432246,0.0022841649146193403,0.0011050280541302629,1.5378973095968176,1.553643416679017,0.0,1.4656517633754467,0,0,0.0
daily_decile,gross,2025-04-30,2025-04-29,,1.0557691725422824,1.0573172576840515,1.0484879314962952,1.057318375852895,-0.008830444356599777,1.0586226829131065,1.0674531272697063,-0.006896622136119079,0.0015480851417691538,-0.008829326187756274,1.5306665479700867,1.5333207793348298,0.0,1.4489441579797329,2,1,0.0
daily_decile,gross,2025-05-06,2025-04-30,,1.0484879314962952,1.046174630441889,1.039447252831356,1.0356014578650485,0.003845794966307648,1.0704633157533143,1.0666175207870063,-0.008622587245269653,-0.0023133010544062697,-0.006727377610532921,1.673095282344428,1.6513783643565816,0.0,1.588871279213108,1,1,0.0
daily_decile,gross,2025-05-07,2025-05-06,,1.039447252831356,1.0411929015465013,1.052782642824236,1.0306197289696608,0.022162913854575247,1.0503628535867464,1.0281999397321713,0.012829308997215128,0.0017456487151452154,0.011589741277734718,1.6384879349659645,1.6335062060705767,0.0,1.5712718249310924,1,1,0.0
daily_decile,gross,2025-05-08,2025-05-07,,1.052782642824236,1.0544801470066982,1.0516756287486964,1.0439069744298577,0.007768654318838556,1.072788413878555,1.0650197595597164,-0.0010515124684900012,0.0016975041824620711,-0.0028045182580019442,1.6053189335265496,1.6186061789867465,0.0,1.528679853131847,1,1,0.0
daily_decile,gross,2025-05-09,2025-05-08,,1.0516756287486964,1.0526361224027754,1.062849191746413,1.0420629498259348,0.020786241920478107,1.058045888814312,1.037259646893834,0.010624533546537585,0.00096049365407904,0.0102130693436376,1.6142108832029036,1.6123668585989805,0.0,1.532617812144244,1,1,0.0
daily_decile,gross,2025-05-12,2025-05-09,,1.062849191746413,1.0620664994795304,1.060873214703204,1.0514933269026898,0.00937988780051418,1.076976789578199,1.0675969017776847,-0.0018591320937658695,-0.0007826922668827016,-0.0011932847763263376,1.7289151666428093,1.7383455437195643,0.0,1.632318085572569,1,1,0.0
daily_decile,gross,2025-05-13,2025-05-12,,1.060873214703204,1.0583719408167107,1.0699818192702475,1.0477987682398702,0.02218305103037732,1.0640636282557365,1.0418805772253592,0.008585950178402468,-0.0025012738864933224,0.011609878453536789,1.6394313302180312,1.6357367715552114,0.0,1.5472670691013894,1,1,0.0
daily_decile,gross,2025-05-14,2025-05-13,,1.0699818192702475,1.06644517767581,1.0663199565935886,1.0558720050989694,0.010447951494619231,1.0852486937821233,1.0748007422875039,-0.0034223597174355413,-0.003536641594437526,-0.0001252210822212899,1.5975161834506095,1.6055894203097085,0.0,1.5017675876884289,1,1,0.0
daily_decile,gross,2025-05-15,2025-05-14,,1.0663199565935886,1.0668398443173013,1.0866723072856552,1.056266671740461,0.030405635545194324,1.0720664884183135,1.041660852873119,0.019086532673629364,0.0005198877237128006,0.0198324629683538,1.6096837993509516,1.6100784659924434,0.0,1.5090185666077203,1,1,0.0
daily_decile,gross,2025-05-16,2025-05-15,,1.0866723072856552,1.0906311698729774,1.0905718368304314,1.0800579972961368,0.010513839534294626,1.1029370102813876,1.0924231707470928,0.0035885054939115424,0.003958862587322136,-5.9333042545897966e-05,1.6226518523736295,1.6464431779293056,0.0,1.498717036797911,1,1,0.0
daily_decile,gross,2025-05-19,2025-05-16,,1.0905718368304314,1.090834873478292,1.097650389306139,1.0802617009014515,0.01738868840468736,1.110856386221204,1.0934676978165165,0.006490679693581747,0.0002630366478605739,0.0068155158278468495,1.7081165071119844,1.7083202107172992,0.0,1.5659733663150401,1,1,0.0
daily_decile,gross,2025-05-20,2025-05-19,,1.097650389306139,1.1015663522537351,1.0998739626827243,1.0909931796768946,0.008880783005829644,1.1161589532638725,1.1072781702580428,0.00202575737980748,0.003915962947596294,-0.0016923895710108604,1.5706703152152766,1.5814017939907197,0.0,1.4307227625267673,1,1,0.0
