date,rank_ic,stress,long_short_return
2024-01-02,0.057988510466050115,False,0.0025354726
2024-01-03,-0.007975637400778838,False,-0.0002726568
2024-01-04,0.03979975461046727,False,6.767735e-05
2024-01-05,0.046415219203672024,False,0.001732748
2024-01-08,0.04725932561345232,False,0.00015141128
2024-01-09,0.016060889641113203,False,-0.0021282644
2024-01-10,0.02380844894273984,False,-0.0001994539
2024-01-11,0.017194351047670385,False,0.0005104379
2024-01-12,0.0359823392041334,False,0.0011667531
2024-01-15,-0.04153489980614897,False,-0.003323045
2024-01-16,-0.03595238709006781,False,-0.0031923987
2024-01-17,0.02922983202304671,False,0.0039780615
2024-01-18,0.07652293581262891,False,0.0020121
2024-01-19,0.01783066492184765,False,0.00014007092
2024-01-22,0.0427813968106449,False,0.0027582152
2024-01-23,0.008271828649856011,False,-0.0018279655
2024-01-24,0.04249515122733644,False,0.0004864484
2024-01-25,0.10647896354104429,False,0.003598311
2024-01-26,0.0340652292332957,False,0.00017545
2024-01-29,0.04554693358352285,False,-0.0013435967
2024-01-30,0.0469095068548919,False,0.0007941127
2024-01-31,-0.010564781991771372,False,0.0011675451
2024-02-01,0.0027698041803810637,True,0.0007087141
2024-02-02,0.028865564930558838,True,0.0025165454
2024-02-05,0.0930215414863558,True,0.007953271
2024-02-06,0.06901632696352243,True,0.0028220974
2024-02-07,0.0388593896723778,True,0.0055711716
2024-02-08,-0.054204685450530365,True,0.0009478335
2024-02-19,-0.03569147284207814,False,-0.0022586607
2024-02-20,-0.0351975080931416,False,0.00075932965
2024-02-21,0.036905634089183834,False,0.0027232608
2024-02-22,0.03573527940676176,False,0.0028379085
2024-02-23,0.07118947422007384,False,0.0042874967
2024-02-26,0.05218764763203249,False,0.004214838
2024-02-27,-0.01099781342672816,True,-0.0021565333
2024-02-28,0.008822721087402724,False,-0.0005513318
2024-02-29,0.034354204286748596,False,0.0046175965
2024-03-01,-0.025575390624902435,False,-0.001469322
